Time,Theta_SW,Theta_H,Theta_A,Theta_S,K_H,K_A,B_H,B_A
19.998,0.694953582,0.912127261,0.409907135,0.69356432,0.5,0.5,0.1,0.1
20,0.694667115,0.912945251,0.408082062,0.693271365,0.5,0.5,0.1,0.1
20.002,0.694377868,0.913759588,0.406255356,0.692975636,0.5,0.5,0.1,0.1
20.004,0.694085845,0.914570271,0.404427026,0.692677136,0.5,0.5,0.1,0.1
20.006,0.693791045,0.915377295,0.402597078,0.692375865,0.5,0.5,0.1,0.1
20.008,0.693493469,0.916180658,0.400765519,0.692071824,0.5,0.5,0.1,0.1
20.01,0.69319312,0.916980356,0.398932358,0.691765015,0.5,0.5,0.1,0.1
20.012,0.692889998,0.917776387,0.3970976,0.691455439,0.5,0.5,0.1,0.1
20.014,0.692584105,0.918568746,0.395261254,0.691143097,0.5,0.5,0.1,0.1
20.016,0.692275441,0.919357431,0.393423328,0.690827991,0.5,0.5,0.1,0.1
20.018,0.691964008,0.920142438,0.391583827,0.690510121,0.5,0.5,0.1,0.1
20.02,0.691649807,0.920923765,0.38974276,0.690189489,0.5,0.5,0.1,0.1
20.022,0.69133284,0.921701408,0.387900135,0.689866097,0.5,0.5,0.1,0.1
20.024,0.691013107,0.922475364,0.386055957,0.689539945,0.5,0.5,0.1,0.1
20.026,0.69069061,0.923245631,0.384210236,0.689211035,0.5,0.5,0.1,0.1
20.028,0.690365351,0.924012204,0.382362977,0.688879368,0.5,0.5,0.1,0.1
20.03,0.69003733,0.924775082,0.380514189,0.688544945,0.5,0.5,0.1,0.1
20.032,0.689706549,0.92553426,0.378663879,0.688207768,0.5,0.5,0.1,0.1
20.034,0.689373009,0.926289736,0.376812055,0.687867839,0.5,0.5,0.1,0.1
20.036,0.689036711,0.927041507,0.374958723,0.687525158,0.5,0.5,0.1,0.1
20.038,0.688697658,0.92778957,0.373103891,0.687179727,0.5,0.5,0.1,0.1
20.04,0.688355849,0.928533922,0.371247567,0.686831547,0.5,0.5,0.1,0.1
20.042,0.688011288,0.929274559,0.369389758,0.68648062,0.5,0.5,0.1,0.1
20.044,0.687663974,0.93001148,0.367530471,0.686126947,0.5,0.5,0.1,0.1
20.046,0.687313909,0.93074468,0.365669714,0.685770529,0.5,0.5,0.1,0.1
20.048,0.686961095,0.931474158,0.363807495,0.685411369,0.5,0.5,0.1,0.1
20.05,0.686605534,0.932199909,0.36194382,0.685049466,0.5,0.5,0.1,0.1
20.052,0.686247226,0.932921932,0.360078698,0.684684824,0.5,0.5,0.1,0.1
20.054,0.685886173,0.933640223,0.358212135,0.684317443,0.5,0.5,0.1,0.1
20.056,0.685522376,0.93435478,0.356344139,0.683947324,0.5,0.5,0.1,0.1
20.058,0.685155838,0.935065599,0.354474718,0.68357447,0.5,0.5,0.1,0.1
20.06,0.684786558,0.935772678,0.35260388,0.683198881,0.5,0.5,0.1,0.1
20.062,0.68441454,0.936476013,0.35073163,0.68282056,0.5,0.5,0.1,0.1
20.064,0.684039784,0.937175603,0.348857978,0.682439507,0.5,0.5,0.1,0.1
20.066,0.683662292,0.937871444,0.34698293,0.682055725,0.5,0.5,0.1,0.1
20.068,0.683282065,0.938563534,0.345106495,0.681669214,0.5,0.5,0.1,0.1
20.07,0.682899105,0.939251869,0.343228679,0.681279977,0.5,0.5,0.1,0.1
20.072,0.682513413,0.939936448,0.34134949,0.680888014,0.5,0.5,0.1,0.1
20.074,0.682124991,0.940617266,0.339468935,0.680493328,0.5,0.5,0.1,0.1
20.076,0.681733841,0.941294323,0.337587023,0.68009592,0.5,0.5,0.1,0.1
20.078,0.681339964,0.941967614,0.335703761,0.679695792,0.5,0.5,0.1,0.1
20.08,0.680943362,0.942637137,0.333819155,0.679292945,0.5,0.5,0.1,0.1
20.082,0.680544035,0.943302889,0.331933215,0.678887381,0.5,0.5,0.1,0.1
20.084,0.680141987,0.943964869,0.330045946,0.678479101,0.5,0.5,0.1,0.1
20.086,0.679737218,0.944623072,0.328157358,0.678068107,0.5,0.5,0.1,0.1
20.088,0.67932973,0.945277497,0.326267456,0.677654401,0.5,0.5,0.1,0.1
20.09,0.678919525,0.945928141,0.32437625,0.677237984,0.5,0.5,0.1,0.1
20.092,0.678506604,0.946575001,0.322483746,0.676818859,0.5,0.5,0.1,0.1
20.094,0.678090969,0.947218075,0.320589953,0.676397026,0.5,0.5,0.1,0.1
20.096,0.677672622,0.94785736,0.318694877,0.675972488,0.5,0.5,0.1,0.1
20.098,0.677251564,0.948492854,0.316798526,0.675545245,0.5,0.5,0.1,0.1
20.1,0.676827797,0.949124554,0.314900908,0.675115301,0.5,0.5,0.1,0.1
20.102,0.676401322,0.949752457,0.31300203,0.674682656,0.5,0.5,0.1,0.1
20.104,0.675972143,0.950376561,0.3111019,0.674247312,0.5,0.5,0.1,0.1
20.106,0.675540259,0.950996864,0.309200526,0.673809271,0.5,0.5,0.1,0.1
20.108,0.675105673,0.951613362,0.307297915,0.673368535,0.5,0.5,0.1,0.1
20.11,0.674668386,0.952226054,0.305394075,0.672925106,0.5,0.5,0.1,0.1
20.112,0.674228401,0.952834938,0.303489014,0.672478985,0.5,0.5,0.1,0.1
20.114,0.673785719,0.95344001,0.301582738,0.672030174,0.5,0.5,0.1,0.1
20.116,0.673340342,0.954041268,0.299675256,0.671578675,0.5,0.5,0.1,0.1
20.118,0.672892272,0.95463871,0.297766576,0.671124489,0.5,0.5,0.1,0.1
20.12,0.67244151,0.955232333,0.295856704,0.670667619,0.5,0.5,0.1,0.1
20.122,0.671988058,0.955822136,0.293945649,0.670208067,0.5,0.5,0.1,0.1
20.124,0.671531918,0.956408115,0.292033418,0.669745833,0.5,0.5,0.1,0.1
20.126,0.671073092,0.956990269,0.290120019,0.669280921,0.5,0.5,0.1,0.1
20.128,0.670611582,0.957568594,0.288205459,0.668813331,0.5,0.5,0.1,0.1
20.13,0.67014739,0.95814309,0.286289747,0.668343066,0.5,0.5,0.1,0.1
20.132,0.669680516,0.958713753,0.28437289,0.667870128,0.5,0.5,0.1,0.1
20.134,0.669210964,0.959280581,0.282454895,0.667394519,0.5,0.5,0.1,0.1
20.136,0.668738736,0.959843572,0.28053577,0.666916239,0.5,0.5,0.1,0.1
20.138,0.668263832,0.960402723,0.278615523,0.666435292,0.5,0.5,0.1,0.1
20.14,0.667786255,0.960958033,0.276694162,0.66595168,0.5,0.5,0.1,0.1
20.142,0.667306007,0.961509499,0.274771693,0.665465403,0.5,0.5,0.1,0.1
20.144,0.66682309,0.962057119,0.272848126,0.664976465,0.5,0.5,0.1,0.1
20.146,0.666337506,0.962600891,0.270923468,0.664484867,0.5,0.5,0.1,0.1
20.148,0.665849256,0.963140812,0.268997725,0.663990611,0.5,0.5,0.1,0.1
20.15,0.665358343,0.963676881,0.267070907,0.663493698,0.5,0.5,0.1,0.1
20.152,0.664864768,0.964209095,0.26514302,0.662994132,0.5,0.5,0.1,0.1
20.154,0.664368534,0.964737452,0.263214073,0.662491914,0.5,0.5,0.1,0.1
20.156,0.663869642,0.965261951,0.261284073,0.661987046,0.5,0.5,0.1,0.1
20.158,0.663368095,0.965782588,0.259353028,0.66147953,0.5,0.5,0.1,0.1
20.16,0.662863895,0.966299362,0.257420945,0.660969368,0.5,0.5,0.1,0.1
20.162,0.662357043,0.966812271,0.255487833,0.660456563,0.5,0.5,0.1,0.1
20.164,0.661847542,0.967321313,0.253553699,0.659941115,0.5,0.5,0.1,0.1
20.166,0.661335393,0.967826485,0.25161855,0.659423028,0.5,0.5,0.1,0.1
20.168,0.660820599,0.968327786,0.249682395,0.658902303,0.5,0.5,0.1,0.1
20.17,0.660303161,0.968825214,0.247745242,0.658378942,0.5,0.5,0.1,0.1
20.172,0.659783083,0.969318766,0.245807097,0.657852948,0.5,0.5,0.1,0.1
20.174,0.659260365,0.969808442,0.243867969,0.657324322,0.5,0.5,0.1,0.1
20.176,0.65873501,0.970294238,0.241927866,0.656793067,0.5,0.5,0.1,0.1
20.178,0.658207021,0.970776153,0.239986795,0.656259185,0.5,0.5,0.1,0.1
20.18,0.657676398,0.971254184,0.238044764,0.655722678,0.5,0.5,0.1,0.1
20.182,0.657143145,0.971728331,0.236101781,0.655183548,0.5,0.5,0.1,0.1
20.184,0.656607263,0.972198591,0.234157853,0.654641797,0.5,0.5,0.1,0.1
20.186,0.656068755,0.972664962,0.232212989,0.654097428,0.5,0.5,0.1,0.1
20.188,0.655527622,0.973127442,0.230267196,0.653550442,0.5,0.5,0.1,0.1
20.19,0.654983868,0.97358603,0.228320482,0.653000843,0.5,0.5,0.1,0.1
20.192,0.654437493,0.974040723,0.226372854,0.652448631,0.5,0.5,0.1,0.1
20.194,0.653888501,0.974491521,0.224424321,0.651893809,0.5,0.5,0.1,0.1
20.196,0.653336893,0.97493842,0.222474891,0.65133638,0.5,0.5,0.1,0.1
20.198,0.652782672,0.97538142,0.22052457,0.650776345,0.5,0.5,0.1,0.1
20.2,0.652225839,0.975820518,0.218573368,0.650213708,0.5,0.5,0.1,0.1
20.202,0.651666398,0.976255713,0.216621291,0.649648469,0.5,0.5,0.1,0.1
20.204,0.65110435,0.976687002,0.214668348,0.649080632,0.5,0.5,0.1,0.1
20.206,0.650539698,0.977114385,0.212714545,0.648510198,0.5,0.5,0.1,0.1
20.208,0.649972443,0.97753786,0.210759893,0.647937171,0.5,0.5,0.1,0.1
20.21,0.649402589,0.977957424,0.208804397,0.647361552,0.5,0.5,0.1,0.1
20.212,0.648830137,0.978373077,0.206848066,0.646783343,0.5,0.5,0.1,0.1
20.214,0.64825509,0.978784816,0.204890907,0.646202547,0.5,0.5,0.1,0.1
20.216,0.647677449,0.97919264,0.202932929,0.645619167,0.5,0.5,0.1,0.1
20.218,0.647097218,0.979596547,0.200974139,0.645033203,0.5,0.5,0.1,0.1
20.22,0.646514399,0.979996536,0.199014545,0.64444466,0.5,0.5,0.1,0.1
20.222,0.645928993,0.980392605,0.197054155,0.643853539,0.5,0.5,0.1,0.1
20.224,0.645341004,0.980784752,0.195092977,0.643259843,0.5,0.5,0.1,0.1
20.226,0.644750434,0.981172976,0.193131019,0.642663573,0.5,0.5,0.1,0.1
20.228,0.644157284,0.981557276,0.191168288,0.642064733,0.5,0.5,0.1,0.1
20.23,0.643561558,0.981937649,0.189204793,0.641463325,0.5,0.5,0.1,0.1
20.232,0.642963258,0.982314094,0.18724054,0.64085935,0.5,0.5,0.1,0.1
20.234,0.642362385,0.982686611,0.185275539,0.640252813,0.5,0.5,0.1,0.1
20.236,0.641758944,0.983055196,0.183309796,0.639643714,0.5,0.5,0.1,0.1
20.238,0.641152935,0.983419849,0.181343321,0.639032057,0.5,0.5,0.1,0.1
20.24,0.640544361,0.983780569,0.17937612,0.638417843,0.5,0.5,0.1,0.1
20.242,0.639933226,0.984137353,0.177408201,0.637801076,0.5,0.5,0.1,0.1
20.244,0.639319531,0.984490201,0.175439573,0.637181758,0.5,0.5,0.1,0.1
20.246,0.638703278,0.984839111,0.173470243,0.636559891,0.5,0.5,0.1,0.1
20.248,0.638084471,0.985184082,0.171500219,0.635935478,0.5,0.5,0.1,0.1
20.25,0.637463111,0.985525112,0.169529509,0.635308521,0.5,0.5,0.1,0.1
20.252,0.636839201,0.985862199,0.167558121,0.634679023,0.5,0.5,0.1,0.1
20.254,0.636212745,0.986195344,0.165586063,0.634046986,0.5,0.5,0.1,0.1
20.256,0.635583743,0.986524543,0.163613342,0.633412413,0.5,0.5,0.1,0.1
20.258,0.634952199,0.986849797,0.161639967,0.632775306,0.5,0.5,0.1,0.1
20.26,0.634318115,0.987171103,0.159665946,0.632135668,0.5,0.5,0.1,0.1
20.262,0.633681494,0.98748846,0.157691286,0.631493502,0.5,0.5,0.1,0.1
20.264,0.633042338,0.987801867,0.155715995,0.630848809,0.5,0.5,0.1,0.1
20.266,0.63240065,0.988111323,0.153740081,0.630201594,0.5,0.5,0.1,0.1
20.268,0.631756432,0.988416827,0.151763552,0.629551857,0.5,0.5,0.1,0.1
20.27,0.631109687,0.988718377,0.149786416,0.628899602,0.5,0.5,0.1,0.1
20.272,0.630460418,0.989015972,0.147808681,0.628244832,0.5,0.5,0.1,0.1
20.274,0.629808627,0.989309612,0.145830355,0.627587549,0.5,0.5,0.1,0.1
20.276,0.629154317,0.989599293,0.143851445,0.626927755,0.5,0.5,0.1,0.1
20.278,0.62849749,0.989885017,0.14187196,0.626265454,0.5,0.5,0.1,0.1
20.28,0.627838149,0.990166781,0.139891908,0.625600647,0.5,0.5,0.1,0.1
20.282,0.627176297,0.990444584,0.137911296,0.624933338,0.5,0.5,0.1,0.1
20.284,0.626511936,0.990718426,0.135930132,0.62426353,0.5,0.5,0.1,0.1
20.286,0.625845069,0.990988304,0.133948425,0.623591224,0.5,0.5,0.1,0.1
20.288,0.625175699,0.991254219,0.131966182,0.622916424,0.5,0.5,0.1,0.1
20.29,0.624503828,0.991516169,0.129983411,0.622239132,0.5,0.5,0.1,0.1
20.292,0.623829459,0.991774152,0.12800012,0.621559352,0.5,0.5,0.1,0.1
20.294,0.623152595,0.992028169,0.126016317,0.620877085,0.5,0.5,0.1,0.1
20.296,0.622473238,0.992278217,0.12403201,0.620192334,0.5,0.5,0.1,0.1
20.298,0.621791391,0.992524297,0.122047206,0.619505103,0.5,0.5,0.1,0.1
20.3,0.621107057,0.992766406,0.120061915,0.618815394,0.5,0.5,0.1,0.1
20.302,0.620420238,0.993004544,0.118076143,0.61812321,0.5,0.5,0.1,0.1
20.304,0.619730938,0.99323871,0.1160899,0.617428553,0.5,0.5,0.1,0.1
20.306,0.619039159,0.993468903,0.114103191,0.616731426,0.5,0.5,0.1,0.1
20.308,0.618344904,0.993695123,0.112116027,0.616031832,0.5,0.5,0.1,0.1
20.31,0.617648176,0.993917367,0.110128413,0.615329775,0.5,0.5,0.1,0.1
20.312,0.616948976,0.994135636,0.10814036,0.614625256,0.5,0.5,0.1,0.1
20.314,0.616247309,0.994349928,0.106151874,0.613918278,0.5,0.5,0.1,0.1
20.316,0.615543178,0.994560243,0.104162963,0.613208845,0.5,0.5,0.1,0.1
20.318,0.614836583,0.99476658,0.102173635,0.612496959,0.5,0.5,0.1,0.1
20.32,0.61412753,0.994968937,0.100183899,0.611782623,0.5,0.5,0.1,0.1
20.322,0.61341602,0.995167315,0.098193762,0.61106584,0.5,0.5,0.1,0.1
20.324,0.612702056,0.995361712,0.096203232,0.610346612,0.5,0.5,0.1,0.1
20.326,0.611985642,0.995552128,0.094212318,0.609624944,0.5,0.5,0.1,0.1
20.328,0.61126678,0.995738561,0.092221027,0.608900836,0.5,0.5,0.1,0.1
20.33,0.610545472,0.995921012,0.090229366,0.608174294,0.5,0.5,0.1,0.1
20.332,0.609821722,0.996099478,0.088237345,0.607445318,0.5,0.5,0.1,0.1
20.334,0.609095534,0.996273961,0.086244971,0.606713913,0.5,0.5,0.1,0.1
20.336,0.608366908,0.996444458,0.084252252,0.60598008,0.5,0.5,0.1,0.1
20.338,0.60763585,0.99661097,0.082259196,0.605243824,0.5,0.5,0.1,0.1
20.34,0.60690236,0.996773495,0.080265811,0.604505147,0.5,0.5,0.1,0.1
20.342,0.606166443,0.996932033,0.078272105,0.603764052,0.5,0.5,0.1,0.1
20.344,0.605428102,0.997086583,0.076278085,0.603020542,0.5,0.5,0.1,0.1
20.346,0.604687338,0.997237145,0.074283761,0.60227462,0.5,0.5,0.1,0.1
20.348,0.603944156,0.997383718,0.072289139,0.601526288,0.5,0.5,0.1,0.1
20.35,0.603198559,0.997526301,0.070294229,0.600775551,0.5,0.5,0.1,0.1
20.352,0.602450548,0.997664894,0.068299037,0.60002241,0.5,0.5,0.1,0.1
20.354,0.601700128,0.997799497,0.066303572,0.59926687,0.5,0.5,0.1,0.1
20.356,0.6009473,0.997930109,0.064307841,0.598508932,0.5,0.5,0.1,0.1
20.358,0.600192069,0.998056728,0.062311854,0.5977486,0.5,0.5,0.1,0.1
20.36,0.599434438,0.998179356,0.060315617,0.596985877,0.5,0.5,0.1,0.1
20.362,0.598674408,0.998297991,0.058319139,0.596220767,0.5,0.5,0.1,0.1
20.364,0.597911984,0.998412632,0.056322428,0.595453271,0.5,0.5,0.1,0.1
20.366,0.597147168,0.99852328,0.054325491,0.594683394,0.5,0.5,0.1,0.1
20.368,0.596379964,0.998629934,0.052328337,0.593911138,0.5,0.5,0.1,0.1
20.37,0.595610374,0.998732593,0.050330974,0.593136506,0.5,0.5,0.1,0.1
20.372,0.594838401,0.998831258,0.04833341,0.592359501,0.5,0.5,0.1,0.1
20.374,0.59406405,0.998925927,0.046335652,0.591580128,0.5,0.5,0.1,0.1
20.376,0.593287322,0.9990166,0.044337709,0.590798388,0.5,0.5,0.1,0.1
20.378,0.59250822,0.999103278,0.042339588,0.590014284,0.5,0.5,0.1,0.1
20.38,0.591726749,0.999185958,0.040341298,0.589227821,0.5,0.5,0.1,0.1
20.382,0.590942911,0.999264643,0.038342847,0.588439001,0.5,0.5,0.1,0.1
20.384,0.590156709,0.99933933,0.036344242,0.587647827,0.5,0.5,0.1,0.1
20.386,0.589368147,0.99941002,0.034345492,0.586854302,0.5,0.5,0.1,0.1
20.388,0.588577227,0.999476712,0.032346605,0.58605843,0.5,0.5,0.1,0.1
20.39,0.587783953,0.999539406,0.030347588,0.585260214,0.5,0.5,0.1,0.1
20.392,0.586988327,0.999598102,0.02834845,0.584459657,0.5,0.5,0.1,0.1
20.394,0.586190354,0.9996528,0.026349198,0.583656762,0.5,0.5,0.1,0.1
20.396,0.585390036,0.999703499,0.024349841,0.582851532,0.5,0.5,0.1,0.1
20.398,0.584587376,0.999750199,0.022350387,0.582043971,0.5,0.5,0.1,0.1
20.4,0.583782378,0.9997929,0.020350843,0.581234082,0.5,0.5,0.1,0.1
20.402,0.582975045,0.999831602,0.018351218,0.580421867,0.5,0.5,0.1,0.1
20.404,0.58216538,0.999866305,0.01635152,0.579607331,0.5,0.5,0.1,0.1
20.406,0.581353386,0.999897008,0.014351756,0.578790477,0.5,0.5,0.1,0.1
20.408,0.580539067,0.999923712,0.012351934,0.577971308,0.5,0.5,0.1,0.1
20.41,0.579722426,0.999946416,0.010352063,0.577149826,0.5,0.5,0.1,0.1
20.412,0.578903466,0.99996512,0.008352151,0.576326036,0.5,0.5,0.1,0.1
20.414,0.57808219,0.999979825,0.006352206,0.575499941,0.5,0.5,0.1,0.1
20.416,0.577258602,0.999990529,0.004352235,0.574671543,0.5,0.5,0.1,0.1
20.418,0.576432705,0.999997233,0.002352246,0.573840848,0.5,0.5,0.1,0.1
20.42,0.575604502,0.999999938,0.000352248,0.573007856,0.5,0.5,0.1,0.1
20.422,0.574773996,0.999998642,-0.001647751,0.572172573,0.5,0.5,0.1,0.1
20.424,0.573941192,0.999993347,-0.003647744,0.571335001,0.5,0.5,0.1,0.1
20.426,0.573106092,0.999984051,-0.005647722,0.570495143,0.5,0.5,0.1,0.1
20.428,0.572268699,0.999970756,-0.007647677,0.569653004,0.5,0.5,0.1,0.1
20.43,0.571429018,0.999953461,-0.009647602,0.568808586,0.5,0.5,0.1,0.1
20.432,0.57058705,0.999932166,-0.011647488,0.567961893,0.5,0.5,0.1,0.1
20.434,0.569742801,0.999906871,-0.013647328,0.567112928,0.5,0.5,0.1,0.1
20.436,0.568896272,0.999877576,-0.015647113,0.566261694,0.5,0.5,0.1,0.1
20.438,0.568047468,0.999844282,-0.017646836,0.565408195,0.5,0.5,0.1,0.1
20.44,0.567196391,0.999806989,-0.019646488,0.564552435,0.5,0.5,0.1,0.1
20.442,0.566343046,0.999765697,-0.021646061,0.563694417,0.5,0.5,0.1,0.1
20.444,0.565487435,0.999720405,-0.023645548,0.562834144,0.5,0.5,0.1,0.1
20.446,0.564629563,0.999671114,-0.02564494,0.561971619,0.5,0.5,0.1,0.1
20.448,0.563769432,0.999617825,-0.027644229,0.561106847,0.5,0.5,0.1,0.1
20.45,0.562907046,0.999560538,-0.029643409,0.56023983,0.5,0.5,0.1,0.1
20.452,0.562042408,0.999499252,-0.031642469,0.559370572,0.5,0.5,0.1,0.1
20.454,0.561175522,0.999433968,-0.033641403,0.558499077,0.5,0.5,0.1,0.1
20.456,0.560306391,0.999364686,-0.035640202,0.557625347,0.5,0.5,0.1,0.1
20.458,0.559435019,0.999291407,-0.037638859,0.556749388,0.5,0.5,0.1,0.1
20.46,0.55856141,0.999214131,-0.039637365,0.555871201,0.5,0.5,0.1,0.1
20.462,0.557685566,0.999132858,-0.041635713,0.554990791,0.5,0.5,0.1,0.1
20.464,0.556807491,0.999047588,-0.043633894,0.55410816,0.5,0.5,0.1,0.1
20.466,0.555927189,0.998958322,-0.0456319,0.553223314,0.5,0.5,0.1,0.1
20.468,0.555044664,0.998865061,-0.047629725,0.552336254,0.5,0.5,0.1,0.1
20.47,0.554159918,0.998767804,-0.049627358,0.551446985,0.5,0.5,0.1,0.1
20.472,0.553272956,0.998666551,-0.051624793,0.550555511,0.5,0.5,0.1,0.1
20.474,0.55238378,0.998561304,-0.053622022,0.549661834,0.5,0.5,0.1,0.1
20.476,0.551492395,0.998452063,-0.055619036,0.548765958,0.5,0.5,0.1,0.1
20.478,0.550598804,0.998338828,-0.057615827,0.547867888,0.5,0.5,0.1,0.1
20.48,0.549703011,0.9982216,-0.059612388,0.546967625,0.5,0.5,0.1,0.1
20.482,0.548805019,0.998100379,-0.061608711,0.546065176,0.5,0.5,0.1,0.1
20.484,0.547904832,0.997975166,-0.063604787,0.545160541,0.5,0.5,0.1,0.1
20.486,0.547002453,0.99784596,-0.065600609,0.544253726,0.5,0.5,0.1,0.1
20.488,0.546097886,0.997712763,-0.067596168,0.543344735,0.5,0.5,0.1,0.1
20.49,0.545191134,0.997575576,-0.069591457,0.542433569,0.5,0.5,0.1,0.1
20.492,0.544282202,0.997434398,-0.071586468,0.541520234,0.5,0.5,0.1,0.1
20.494,0.543371093,0.99728923,-0.073581192,0.540604733,0.5,0.5,0.1,0.1
20.496,0.54245781,0.997140073,-0.075575622,0.53968707,0.5,0.5,0.1,0.1
20.498,0.541542357,0.996986928,-0.07756975,0.538767248,0.5,0.5,0.1,0.1
20.5,0.540624739,0.996829794,-0.079563567,0.53784527,0.5,0.5,0.1,0.1
20.502,0.539704957,0.996668674,-0.081557066,0.536921142,0.5,0.5,0.1,0.1
20.504,0.538783017,0.996503566,-0.083550239,0.535994865,0.5,0.5,0.1,0.1
20.506,0.537858922,0.996334473,-0.085543078,0.535066445,0.5,0.5,0.1,0.1
20.508,0.536932675,0.996161394,-0.087535575,0.534135884,0.5,0.5,0.1,0.1
20.51,0.536004281,0.995984331,-0.089527721,0.533203187,0.5,0.5,0.1,0.1
20.512,0.535073743,0.995803284,-0.091519509,0.532268357,0.5,0.5,0.1,0.1
20.514,0.534141064,0.995618253,-0.093510931,0.531331398,0.5,0.5,0.1,0.1
20.516,0.533206249,0.99542924,-0.09550198,0.530392314,0.5,0.5,0.1,0.1
20.518,0.532269301,0.995236245,-0.097492646,0.529451108,0.5,0.5,0.1,0.1
20.52,0.531330224,0.99503927,-0.099482922,0.528507784,0.5,0.5,0.1,0.1
20.522,0.530389021,0.994838314,-0.1014728,0.527562346,0.5,0.5,0.1,0.1
20.524,0.529445697,0.994633379,-0.103462273,0.526614798,0.5,0.5,0.1,0.1
20.526,0.528500255,0.994424465,-0.105451331,0.525665144,0.5,0.5,0.1,0.1
20.528,0.527552699,0.994211574,-0.107439968,0.524713387,0.5,0.5,0.1,0.1
20.53,0.526603033,0.993994706,-0.109428175,0.523759531,0.5,0.5,0.1,0.1
20.532,0.525651261,0.993773861,-0.111415944,0.52280358,0.5,0.5,0.1,0.1
20.534,0.524697386,0.993549042,-0.113403267,0.521845538,0.5,0.5,0.1,0.1
20.536,0.523741412,0.993320249,-0.115390137,0.520885408,0.5,0.5,0.1,0.1
20.538,0.522783343,0.993087482,-0.117376546,0.519923195,0.5,0.5,0.1,0.1
20.54,0.521823183,0.992850743,-0.119362485,0.518958902,0.5,0.5,0.1,0.1
20.542,0.520860936,0.992610032,-0.121347946,0.517992533,0.5,0.5,0.1,0.1
20.544,0.519896605,0.992365351,-0.123332922,0.517024093,0.5,0.5,0.1,0.1
20.546,0.518930195,0.992116701,-0.125317405,0.516053584,0.5,0.5,0.1,0.1
20.548,0.517961709,0.991864082,-0.127301386,0.515081011,0.5,0.5,0.1,0.1
20.55,0.516991151,0.991607496,-0.129284859,0.514106378,0.5,0.5,0.1,0.1
20.552,0.516018526,0.991346943,-0.131267814,0.513129688,0.5,0.5,0.1,0.1
20.554,0.515043836,0.991082425,-0.133250244,0.512150946,0.5,0.5,0.1,0.1
20.556,0.514067086,0.990813942,-0.135232141,0.511170155,0.5,0.5,0.1,0.1
20.558,0.51308828,0.990541497,-0.137213497,0.510187319,0.5,0.5,0.1,0.1
20.56,0.512107421,0.990265089,-0.139194304,0.509202443,0.5,0.5,0.1,0.1
20.562,0.511124514,0.98998472,-0.141174555,0.50821553,0.5,0.5,0.1,0.1
20.564,0.510139562,0.989700391,-0.14315424,0.507226584,0.5,0.5,0.1,0.1
20.566,0.50915257,0.989412103,-0.145133353,0.506235609,0.5,0.5,0.1,0.1
20.568,0.508163541,0.989119858,-0.147111886,0.50524261,0.5,0.5,0.1,0.1
20.57,0.50717248,0.988823656,-0.14908983,0.504247589,0.5,0.5,0.1,0.1
20.572,0.50617939,0.988523499,-0.151067178,0.503250551,0.5,0.5,0.1,0.1
20.574,0.505184275,0.988219388,-0.153043922,0.5022515,0.5,0.5,0.1,0.1
20.576,0.50418714,0.987911324,-0.155020053,0.501250441,0.5,0.5,0.1,0.1
20.578,0.503187987,0.987599308,-0.156995564,0.500247376,0.5,0.5,0.1,0.1
20.58,0.502186822,0.987283342,-0.158970448,0.49924231,0.5,0.5,0.1,0.1
20.582,0.501183648,0.986963426,-0.160944695,0.498235247,0.5,0.5,0.1,0.1
20.584,0.50017847,0.986639563,-0.162918299,0.497226192,0.5,0.5,0.1,0.1
20.586,0.499171291,0.986311754,-0.164891251,0.496215147,0.5,0.5,0.1,0.1
20.588,0.498162115,0.985979999,-0.166863543,0.495202118,0.5,0.5,0.1,0.1
20.59,0.497150946,0.9856443,-0.168835168,0.494187108,0.5,0.5,0.1,0.1
20.592,0.496137789,0.985304659,-0.170806118,0.493170121,0.5,0.5,0.1,0.1
20.594,0.495122647,0.984961076,-0.172776384,0.492151161,0.5,0.5,0.1,0.1
20.596,0.494105525,0.984613553,-0.174745959,0.491130233,0.5,0.5,0.1,0.1
20.598,0.493086427,0.984262093,-0.176714836,0.49010734,0.5,0.5,0.1,0.1
20.6,0.492065356,0.983906695,-0.178683005,0.489082487,0.5,0.5,0.1,0.1
20.602,0.491042316,0.983547361,-0.18065046,0.488055677,0.5,0.5,0.1,0.1
20.604,0.490017313,0.983184093,-0.182617192,0.487026916,0.5,0.5,0.1,0.1
20.606,0.48899035,0.982816893,-0.184583193,0.485996206,0.5,0.5,0.1,0.1
20.608,0.48796143,0.982445761,-0.186548457,0.484963552,0.5,0.5,0.1,0.1
20.61,0.486930559,0.982070699,-0.188512974,0.483928958,0.5,0.5,0.1,0.1
20.612,0.48589774,0.98169171,-0.190476737,0.482892429,0.5,0.5,0.1,0.1
20.614,0.484862977,0.981308793,-0.192439738,0.481853968,0.5,0.5,0.1,0.1
20.616,0.483826275,0.980921951,-0.19440197,0.48081358,0.5,0.5,0.1,0.1
20.618,0.482787638,0.980531186,-0.196363423,0.479771268,0.5,0.5,0.1,0.1
20.62,0.481747069,0.980136498,-0.198324092,0.478727037,0.5,0.5,0.1,0.1
20.622,0.480704574,0.97973789,-0.200283967,0.477680892,0.5,0.5,0.1,0.1
